,show_id,link_to_id,community
9081,1097,1305,2
9082,1099,1135,2
9083,1100,2386,2
9084,1101,2081,1
9085,1101,270,1
9086,1101,3269,1
9087,1102,2857,2
9088,1102,1714,2
9089,1103,3370,1
9090,1103,1999,1
9091,1104,1147,2
9092,1104,1510,2
9093,1106,217,1
9094,1106,3447,1
9095,1106,1494,1
9096,1106,2280,1
9097,1106,1621,1
9098,1106,1693,1
9099,1106,280,1
9100,1106,1921,1
9101,1106,2932,1
9102,1106,2879,1
9103,1106,2383,1
9104,1106,1660,1
9105,1106,2741,1
9106,1106,3203,1
9107,1106,226,1
9108,1106,236,1
9109,1106,1446,1
9110,1106,3012,1
9111,1106,1540,1
9112,1106,1991,1
9113,1106,3461,1
9114,1106,2045,1
9115,1106,3711,1
9116,1106,1582,1
9117,1106,1169,1
9118,1106,1583,1
9119,1106,2896,1
9120,1106,185,1
9121,1106,1774,1
9122,1106,1486,1
9123,1106,703,1
9124,1106,1412,1
9125,1106,3373,1
9126,1106,173,1
9127,1106,3239,1
9128,1106,3109,1
9129,1106,2771,1
9130,1106,2452,1
9131,1106,2017,1
9132,1106,1969,1
9133,1106,2560,1
9134,1106,3443,1
9135,1108,2949,1
9136,1402,2756,2
9137,1402,1765,2
9138,1110,2125,1
9139,1110,1922,1
9140,1110,3764,1
9141,1110,2745,1
9142,1111,3054,2
9143,1111,1859,2
9144,1111,2338,2
9145,1111,1914,2
9146,1111,1200,2
9147,1111,2274,2
9148,1111,238,2
9149,1111,310,2
9150,1111,1511,2
9151,1111,3326,2
9152,1111,2783,2
9153,1111,3537,2
9154,1111,2179,2
9155,1111,2733,2
9156,1111,1596,2
9157,1111,3671,2
9158,1111,2564,2
9159,1111,1453,2
9160,1111,3038,2
9161,1112,3229,2
9162,1112,3714,2
9163,1112,3298,2
9164,1112,3042,2
9165,1112,1633,2
9166,1112,1536,2
9167,1113,1218,1
9168,1113,1881,1
9169,1113,3636,1
9170,1113,3048,1
9171,1114,1196,1
9172,1114,1945,1
9173,1114,3185,1
9174,1114,2342,1
9175,1114,2184,1
9176,1114,3455,1
9177,1114,2543,1
9178,1114,2089,1
9179,1114,2766,1
9180,1114,2350,1
9181,1114,3338,1
9182,1114,2694,1
9183,1114,3588,1
9184,1114,1390,1
9185,1114,3075,1
9186,1114,2006,1
9187,1114,1761,1
9188,1114,2787,1
9189,1114,2440,1
9190,1114,1176,1
9191,1114,2425,1
9192,1114,3116,1
9193,1114,3487,1
9194,1114,2659,1
9195,1114,199,1
9196,1114,193,1
9197,1114,2158,1
9198,1115,354,2
9199,1115,2076,2
9200,1115,3061,2
9201,1115,3630,2
9202,1115,2826,2
9203,1115,1134,2
9204,1115,1151,2
9205,1115,2087,2
9206,1115,3344,2
9207,1115,3084,2
9208,1115,147,2
9209,1115,3087,2
9210,1115,3197,2
9211,1115,253,2
9212,1115,119,2
9213,1115,1293,2
9214,1115,1064,2
9215,1115,2975,2
9216,1115,1131,2
9217,1115,1487,2
9218,2690,3282,1
9219,2690,3549,1
9220,2690,2226,1
9221,2690,2578,1
9222,2690,2099,1
9223,2690,2690,1
9224,2690,1252,1
9225,2690,3497,1
9226,1117,2680,1
9227,1117,3014,1
9228,1117,2555,1
9229,1117,1416,1
9230,1117,1959,1
9231,1117,3010,1
9232,1117,268,1
9233,1117,2837,1
9234,1117,359,1
9235,1117,1828,1
9236,1117,3128,1
9237,1117,2583,1
9238,1117,1506,1
9239,1117,232,1
9240,1119,2649,1
9241,1119,370,1
9242,1119,810,1
9243,1119,129,1
9244,1119,1154,1
9245,1119,1558,1
9246,1120,1468,2
9247,1120,1403,2
9248,1121,1822,2
9249,1122,1732,1
9250,1122,3738,1
9251,1122,2611,1
9252,1122,218,1
9253,1122,2797,1
9254,1122,2300,1
9255,1123,2935,2
9256,1123,2871,2
9257,1123,2561,2
9258,1123,3309,2
9259,1123,3561,2
9260,1123,340,2
9261,1123,3361,2
9262,1123,3705,2
9263,1123,1469,2
9264,1123,2864,2
9265,1124,1851,1
9266,1124,1165,1
9267,1124,2434,1
9268,1124,2266,1
9269,1124,3253,1
9270,1124,1802,1
9271,1124,2004,1
9272,1124,2182,1
9273,1124,3597,1
9274,1124,3740,1
9275,1124,2763,1
9276,1124,3021,1
9277,1125,170,1
9278,1125,2384,1
9279,1125,2848,1
9280,1125,2900,1
9281,1125,3260,1
9282,1125,2674,1
9283,1125,3420,1
9284,1125,1586,1
9285,1125,330,1
9286,1125,1522,1
9287,1126,168,2
9288,1126,180,2
9289,1126,2482,2
9290,1127,347,1
9291,1127,2758,1
9292,1127,1421,1
9293,1127,3595,1
9294,1128,1672,2
9295,1128,2403,2
9296,1128,218,2
9297,1128,244,2
9298,1128,3279,2
9299,1128,2590,2
9300,1128,3365,2
9301,1128,184,2
9302,1128,3210,2
9303,1128,2539,2
9304,1128,1277,2
9305,1128,1288,2
9306,1128,2804,2
9307,1128,3224,2
9308,1128,259,2
9309,1128,2573,2
9310,1128,1610,2
9311,1128,2742,2
9312,1128,2328,2
9313,1130,3117,2
9314,1130,2233,2
9315,2691,1535,2
9316,2691,2320,2
9317,2691,352,2
9318,2691,33,2
9319,2691,3014,2
9320,2691,1338,2
9321,1131,354,2
9322,1131,3203,2
9323,1131,2076,2
9324,1131,3061,2
9325,1131,3630,2
9326,1131,2826,2
9327,1131,2902,2
9328,1131,1134,2
9329,1131,1151,2
9330,1131,2087,2
9331,1131,3344,2
9332,1131,1878,2
9333,1131,1991,2
9334,1131,147,2
9335,1131,3087,2
9336,1131,3197,2
9337,1131,3084,2
9338,1131,253,2
9339,1131,119,2
9340,1131,2270,2
9341,1131,1064,2
9342,1131,2975,2
9343,1131,3517,2
9344,1131,2857,2
9345,1131,3168,2
9346,1131,1487,2
9347,1132,1246,1
9348,1132,2636,1
9349,1132,2689,1
9350,1133,3519,1
9351,1133,3568,1
9352,1133,3754,1
9353,1134,354,1
9354,1134,3203,1
9355,1134,2076,1
9356,1134,3061,1
9357,1134,3630,1
9358,1134,1562,1
9359,1134,2826,1
9360,1134,1151,1
9361,1134,2087,1
9362,1134,3344,1
9363,1134,1991,1
9364,1134,3084,1
9365,1134,3087,1
9366,1134,3197,1
9367,1134,253,1
9368,1134,2902,1
9369,1134,1293,1
9370,1134,1064,1
9371,1134,2975,1
9372,1134,3517,1
9373,1134,2857,1
9374,1134,3168,1
9375,1134,2270,1
9376,1134,1487,1
9377,1135,1952,1
9378,1135,3225,1
9379,1135,1220,1
9380,1136,2659,1
9381,1406,3109,2
9382,1138,1991,2
9383,1138,3203,2
9384,1139,2434,2
9385,3361,3418,2
9386,3361,273,2
9387,3361,2282,2
9388,3361,2761,2
9389,3361,3548,2
9390,3361,2626,2
9391,3361,2033,2
9392,3361,1985,2
9393,3361,1569,2
9394,3361,1872,2
9395,3361,2775,2
9396,3361,2108,2
9397,3361,2127,2
9398,3361,1319,2
9399,3361,277,2
9400,3361,2680,2
9401,3361,2561,2
9402,3361,1535,2
9403,3361,1787,2
9404,3361,3378,2
9405,3361,3407,2
9406,3361,2201,2
9407,1141,2556,2
9408,1141,1165,2
9409,1141,2156,2
9410,1141,2036,2
9411,1141,701,2
9412,1141,154,2
9413,1141,2468,2
9414,1141,3358,2
9415,1141,2400,2
9416,1141,2701,2
9417,1141,1710,2
9418,1141,2253,2
9419,1141,3088,2
9420,1141,2293,2
9421,1141,2483,2
9422,1141,2106,2
9423,1141,3051,2
9424,1141,3651,2
9425,1143,2764,1
9426,1143,2241,1
9427,1144,1790,2
9428,1144,3732,2
9429,1144,2673,2
9430,1144,3225,2
9431,2096,3408,1
9432,1147,1896,2
9433,1147,1510,2
9434,1147,2011,2
9435,1147,1313,2
9436,1147,2323,2
9437,1147,1738,2
9438,1147,2488,2
9439,1147,2730,2
9440,1147,3369,2
9441,3363,1324,2
9442,3363,3035,2
9443,1149,2273,1
9444,1149,2895,1
9445,1149,1388,1
9446,1149,213,1
9447,1149,1920,1
9448,1149,1177,1
9449,1149,3585,1
9450,1150,2722,1
9451,1150,2847,1
9452,1150,3794,1
9453,1150,2097,1
9454,1150,2098,1
9455,1150,2016,1
9456,1150,1778,1
9457,1150,1714,1
9458,1150,1205,1
9459,1150,3266,1
9460,1151,3168,2
9461,1151,2076,2
9462,1151,3061,2
9463,1151,2146,2
9464,1151,3630,2
9465,1151,2826,2
9466,1151,354,2
9467,1151,465,2
9468,1151,3344,2
9469,1151,3084,2
9470,1151,349,2
9471,1151,147,2
9472,1151,2340,2
9473,1151,3087,2
9474,1151,3197,2
9475,1151,253,2
9476,1151,2270,2
9477,1151,1064,2
9478,1151,3517,2
9479,1151,2857,2
9480,1151,1487,2
9481,1151,2975,2
9482,1151,2902,2
9483,1151,2087,2
9484,1152,1635,2
9485,1152,2372,2
9486,1152,1603,2
9487,1153,2997,1
9488,1154,1563,2
9489,1154,364,2
9490,1154,2203,2
9491,1154,2216,2
9492,1154,810,2
9493,1154,370,2
9494,1154,129,2
9495,1154,1558,2
9496,1154,871,2
9497,1154,1681,2
9498,1154,3254,2
9499,1154,3281,2
9500,1156,2004,2
9501,1157,1926,2
9502,1157,2183,2
9503,1157,3342,2
9504,1157,3489,2
9505,1157,2445,2
9506,1157,1889,2
9507,1157,156,2
9508,1157,3667,2
9509,1157,2921,2
9510,1157,3606,2
9511,1157,637,2
9512,1157,1425,2
9513,1157,86,2
9514,1410,2768,2
9515,1410,2846,2
9516,1410,3412,2
9517,1410,2982,2
9518,1410,1253,2
9519,1159,2988,2
9520,1159,1196,2
9521,1159,1945,2
9522,1159,2342,2
9523,1159,3116,2
9524,1159,3455,2
9525,1159,2089,2
9526,1159,3338,2
9527,1159,2659,2
9528,1159,1390,2
9529,1159,3075,2
9530,1159,2425,2
9531,1159,1761,2
9532,1159,1631,2
9533,1159,2184,2
9534,1159,1176,2
9535,1159,2130,2
9536,196,1856,1
9537,196,2015,1
9538,196,2796,1
9539,1161,2561,2
9540,1161,3309,2
9541,1161,1506,2
9542,1161,2034,2
9543,1161,3121,2
9544,1161,1569,2
9545,1161,1872,2
9546,1161,3046,2
9547,1161,3364,2
9548,1161,316,2
9549,1161,1416,2
9550,1162,1692,1
9551,1163,1454,2
9552,1163,2431,2
9553,1163,3136,2
9554,1163,2050,2
9555,1163,209,2
9556,1163,2653,2
9557,1163,3719,2
9558,1163,3091,2
9559,1163,2688,2
9560,1163,1590,2
9561,1163,2720,2
9562,1163,3605,2
9563,1163,813,2
9564,796,1714,2
9565,796,3091,2
9566,796,3550,2
9567,796,2847,2
9568,796,3794,2
9569,796,2097,2
9570,796,2098,2
9571,796,2016,2
9572,796,1960,2
9573,796,2720,2
9574,796,1205,2
9575,1165,2556,2
9576,1165,3336,2
9577,1165,1167,2
9578,1165,2224,2
9579,1165,2468,2
9580,1165,2701,2
9581,1165,154,2
9582,1165,2253,2
9583,1165,1773,2
9584,1165,2817,2
9585,1165,2293,2
9586,1165,1415,2
9587,1165,1518,2
9588,1166,2813,1
9589,1166,228,1
9590,1166,2857,1
9591,1166,149,1
9592,1167,1470,1
9593,1167,1851,1
9594,1167,2434,1
9595,1167,3227,1
9596,1167,3253,1
9597,1167,1802,1
9598,1167,2004,1
9599,1167,2182,1
9600,1167,2266,1
9601,1167,3597,1
9602,1167,3740,1
9603,1167,2763,1
9604,1167,3021,1
9605,1168,2340,2
9606,1169,1621,1
9607,1169,1626,1
9608,1169,2092,1
9609,1169,1030,1
9610,1169,1652,1
9611,1169,1412,1
9612,1169,3373,1
9613,1169,1660,1
9614,1169,3109,1
9615,1169,3110,1
9616,1169,2389,1
9617,1169,2560,1
9618,1169,217,1
9619,1169,1199,1
9620,1169,1921,1
9621,1169,2150,1
9622,1169,2879,1
9623,1169,1686,1
9624,1169,3135,1
9625,1169,1689,1
9626,1169,1540,1
9627,1169,1693,1
9628,1169,1446,1
9629,1169,3415,1
9630,1169,3461,1
9631,1169,2896,1
9632,1169,1961,1
9633,1169,2452,1
9634,1169,1967,1
9635,1169,1969,1
9636,1169,3443,1
9637,1169,2459,1
9638,1169,3447,1
9639,1169,1494,1
9640,1169,2463,1
9641,1169,173,1
9642,1169,2932,1
9643,1169,1747,1
9644,1169,226,1
9645,1169,3711,1
9646,1169,1774,1
9647,1169,2968,1
9648,1169,3230,1
9649,1169,3239,1
9650,1169,2741,1
9651,1169,2017,1
9652,1169,2983,1
9653,1169,3744,1
9654,1169,2280,1
9655,1169,3755,1
9656,1169,280,1
9657,1169,3761,1
9658,1169,2769,1
9659,1169,2771,1
9660,1169,703,1
9661,1169,3012,1
9662,1169,207,1
9663,1169,2383,1
9664,1169,2045,1
9665,1169,2046,1
9666,1169,1582,1
9667,1169,1583,1
9668,1169,185,1
9669,1169,1486,1
9670,1169,236,1
9671,1170,2857,1
9672,1171,892,1
9673,1171,3242,1
9674,1172,2975,1
9675,1172,354,1
9676,1172,3344,1
9677,1172,253,1
9678,1172,3084,1
9679,1173,2858,2
9680,1174,1822,2
9681,1174,3482,2
9682,1174,2302,2
9683,1174,1595,2
9684,1174,3010,2
9685,1174,2215,2
9686,1175,3746,2
9687,1175,3133,2
9688,1175,1998,2
9689,1175,3323,2
9690,1175,3467,2
9691,1175,2670,2
9692,1175,3329,2
9693,1175,2234,2
9694,1176,199,1
9695,1176,1196,1
9696,1176,1945,1
9697,1176,939,1
9698,1176,3569,1
9699,1176,2342,1
9700,1176,2738,1
9701,1176,3640,1
9702,1176,1683,1
9703,1176,2184,1
9704,1176,1981,1
9705,1176,2543,1
9706,1176,2089,1
9707,1176,2219,1
9708,1176,2350,1
9709,1176,3338,1
9710,1176,2694,1
9711,1176,3588,1
9712,1176,1205,1
9713,1176,196,1
9714,1176,3075,1
9715,1176,1735,1
9716,1176,2006,1
9717,1176,3455,1
9718,1176,1589,1
9719,1176,1761,1
9720,1176,2787,1
9721,1176,2944,1
9722,1176,2766,1
9723,1176,2957,1
9724,1176,3797,1
9725,1176,3185,1
9726,1176,2440,1
9727,1176,3116,1
9728,1176,3487,1
9729,1176,2857,1
9730,1176,1390,1
9731,1176,2740,1
9732,1176,2659,1
9733,1176,3717,1
9734,1176,3796,1
9735,1176,2450,1
9736,1176,3379,1
9737,1176,2425,1
9738,1176,1485,1
9739,1176,2454,1
9740,1176,1544,1
9741,1177,2340,2
9742,1177,2273,2
9743,1177,2895,2
9744,1177,1388,2
9745,1177,1976,2
9746,1177,213,2
9747,1177,1920,2
9748,1177,3585,2
9749,1178,1834,2
9750,1178,1574,2
9751,1178,2527,2
9752,1179,2680,1
9753,1179,3055,1
9754,1179,3202,1
9755,1179,2282,1
9756,1179,2909,1
9757,1182,2556,1
9758,1182,3264,1
9759,1182,2036,1
9760,1182,3472,1
9761,1182,2400,1
9762,1182,3088,1
9763,1182,144,1
9764,1182,1678,1
9765,1182,2701,1
9766,1182,2106,1
9767,1182,3336,1
9768,1182,3051,1
9769,1182,2812,1
9770,1183,2102,1
9771,1183,2619,1
9772,1183,1691,1
9773,1183,1643,1
9774,1183,1762,1
9775,1183,2638,1
9776,1183,2639,1
9777,1183,2230,1
9778,1183,269,1
9779,1183,2575,1
9780,1183,2845,1
9781,1183,1335,1
9782,1184,3322,2
9783,1184,1582,2
9784,1184,3288,2
9785,1184,158,2
9786,1184,2192,2
9787,1184,2803,2
9788,1185,2811,1
9789,1185,3655,1
9790,1185,1380,1
9791,1185,1441,1
9792,1185,3678,1
9793,1185,2945,1
9794,1185,3689,1
9795,1185,3020,1
9796,1185,3352,1
9797,1185,2430,1
9798,1185,2666,1
9799,1185,1778,1
9800,1185,356,1
9801,1185,3735,1
9802,1185,2448,1
9803,1185,3171,1
9804,1185,2321,1
9805,1186,3242,2
9806,1186,1501,2
9807,1187,1991,2
9808,1187,3203,2
9809,1189,3035,2
9810,1190,1539,1
9811,1190,2677,1
9812,1190,2025,1
9813,1190,2983,1
9814,1190,2655,1
9815,1190,3775,1
9816,1190,3514,1
9817,1190,178,1
9818,1190,1649,1
9819,1190,1603,1
9820,1190,2407,1
9821,1193,2089,1
9822,1193,3116,1
9823,1193,193,1
9824,1193,3580,1
9825,1193,3075,1
9826,1193,2425,1
9827,1193,3096,1
9828,1193,3455,1
9829,1194,2473,2
9830,1194,1696,2
9831,1194,3288,2
9832,1194,2191,2
9833,1194,308,2
9834,1194,1209,2
9835,1194,2438,2
9836,1194,2304,2
9837,1194,1245,2
9838,1194,1116,2
9839,1194,2192,2
9840,1195,3519,1
9841,1195,3568,1
9842,1196,1945,2
9843,1196,939,2
9844,1196,2342,2
9845,1196,2738,2
9846,1196,1683,2
9847,1196,3116,2
9848,1196,3455,2
9849,1196,2089,2
9850,1196,3338,2
9851,1196,1210,2
9852,1196,1390,2
9853,1196,196,2
9854,1196,3075,2
9855,1196,2665,2
9856,1196,2425,2
9857,1196,1981,2
9858,1196,1761,2
9859,1196,2787,2
9860,1196,2944,2
9861,1196,3717,2
9862,1196,3797,2
9863,1196,2184,2
9864,1196,2118,2
9865,1196,2659,2
9866,1196,3796,2
9867,1196,2454,2
9868,3512,2869,2
9869,3512,3388,2
9870,3512,2577,2
9871,3512,2653,2
9872,3512,282,2
9873,3512,2167,2
9874,3512,207,2
9875,3512,637,2
9876,3512,136,2
9877,3512,2245,2
9878,3512,1889,2
9879,3512,2237,2
9880,3512,2497,2
9881,3512,3097,2
9882,3512,2968,2
9883,3512,3039,2
9884,3512,3259,2
9885,1751,2861,2
9886,1751,3639,2
9887,1751,1503,2
9888,1751,2933,2
9889,2045,217,1
9890,2045,3447,1
9891,2045,1494,1
9892,2045,2280,1
9893,2045,1621,1
9894,2045,1693,1
9895,2045,280,1
9896,2045,1921,1
9897,2045,2876,1
9898,2045,2932,1
9899,2045,2879,1
9900,2045,2383,1
9901,2045,1660,1
9902,2045,3109,1
9903,2045,226,1
9904,2045,236,1
9905,2045,1446,1
9906,2045,3012,1
9907,2045,1540,1
9908,2045,3461,1
9909,2045,3711,1
9910,2045,1582,1
9911,2045,1583,1
9912,2045,2896,1
9913,2045,185,1
9914,2045,1774,1
9915,2045,1486,1
9916,2045,703,1
9917,2045,1412,1
9918,2045,3373,1
9919,2045,173,1
9920,2045,3239,1
9921,2045,2741,1
9922,2045,2771,1
9923,2045,2452,1
9924,2045,2017,1
9925,2045,1969,1
9926,2045,2560,1
9927,2045,3443,1
9928,1198,1538,1
9929,1198,2110,1
9930,1198,3572,1
9931,1198,1445,1
9932,1199,1197,1
9933,1200,3054,2
9934,1200,1859,2
9935,1200,2338,2
9936,1200,1914,2
9937,1200,2274,2
9938,1200,3251,2
9939,1200,238,2
9940,1200,310,2
9941,1200,1511,2
9942,1200,3326,2
9943,1200,2783,2
9944,1200,3537,2
9945,1200,2179,2
9946,1200,2733,2
9947,1200,1596,2
9948,1200,3671,2
9949,1200,2564,2
9950,1200,1453,2
9951,1200,3038,2
9952,1201,2948,1
9953,1201,3771,1
9954,1201,3086,1
9955,1201,1214,1
9956,1201,3302,1
9957,1201,3442,1
9958,1763,2329,2
9959,1763,2683,2
9960,2047,3550,2
9961,2047,2849,2
9962,2047,144,2
9963,1203,1735,2
9964,1203,1256,2
9965,1203,1408,2
9966,1203,1991,2
9967,1203,3203,2
9968,1204,3320,1
9969,1205,163,1
9970,1205,2503,1
9971,1205,165,1
9972,1205,3266,1
9973,1205,1628,1
9974,1205,1778,1
9975,1205,2097,1
9976,1205,2098,1
9977,1205,2537,1
9978,1205,2167,1
9979,1205,2720,1
9980,1205,2722,1
9981,1205,2544,1
9982,1205,1714,1
9983,1205,2847,1
9984,1205,3091,1
9985,1205,3546,1
9986,1205,3550,1
9987,1205,3794,1
9988,1205,2447,1
9989,1205,2016,1
9990,1205,2857,1
9991,1205,3176,1
9992,1205,3642,1
9993,1206,3360,1
9994,1206,1813,1
9995,3377,1991,2
9996,3377,3203,2
9997,1208,1005,2
9998,1210,2089,2
9999,1210,1945,2
10000,1210,3285,2
10001,1210,3569,2
10002,1210,3075,2
10003,1210,387,2
10004,1210,2425,2
10005,1210,193,2
10006,1210,3455,2
10007,1211,1413,2
10008,1211,1525,2
10009,1211,2807,2
10010,1212,3762,1
10011,1212,1980,1
10012,1212,2431,1
10013,1212,2048,1
10014,1212,1228,1
10015,1212,360,1
10016,1212,1481,1
10017,1212,3351,1
10018,1212,2164,1
10019,1212,3688,1
10020,1212,2409,1
10021,1213,3214,2
10022,1213,235,2
10023,1213,3348,2
10024,1214,2948,1
10025,1214,3771,1
10026,1214,3086,1
10027,1214,3302,1
10028,1214,3442,1
10029,2049,2286,1
10030,1216,1228,2
10031,1216,2048,2
10032,1217,3772,2
10033,1217,1295,2
10034,1217,1750,2
10035,1217,1374,2
10036,1217,2866,2
10037,1217,1938,2
10038,1218,1881,1
10039,1218,3636,1
10040,1218,1601,1
10041,1218,2625,1
10042,1218,2996,1
10043,1218,3701,1
10044,1218,3048,1
10045,1219,2262,1
10046,1219,2720,1
10047,1219,2847,1
10048,2707,3684,1
10049,2707,3604,1
10050,2707,3202,1
10051,2707,3458,1
10052,2707,3745,1
10053,2707,1820,1
10054,2707,2909,1
10055,1222,3223,1
10056,1222,2936,1
10057,1224,2002,2
10058,1225,3014,1
10059,1225,2680,1
10060,1225,1416,1
10061,1226,2583,1
10062,1227,3421,2
10063,1227,2764,2
10064,2052,1615,2
10065,2052,2491,2
10066,2052,1991,2
10067,2052,3441,2
10068,2052,3203,2
10069,1229,1343,1
10070,1229,3392,1
10071,1229,1997,1
10072,1229,2313,1
10073,1229,3614,1
10074,1230,1355,1
10075,1230,3650,1
10076,1230,2077,1
10077,1230,384,1
10078,1233,3359,1
10079,1233,1655,1
10080,1233,3566,1
10081,1233,2915,1
10082,1234,1325,2
10083,1234,3178,2
10084,1234,3123,2
10085,1234,2621,2
10086,1234,2820,2
10087,1235,3369,1
10088,1235,2011,1
10089,1235,2774,1
10090,1235,2323,1
10091,1235,1480,1
10092,1235,2030,1
10093,1235,2987,1
10094,146,1347,1
10095,1237,2088,2
10096,3385,2585,2
10097,3385,1840,2
10098,3385,3676,2
10099,3385,412,2
10100,1239,2290,1
10101,1240,1455,2
10102,1241,1769,2
10103,171,3617,2
10104,171,1982,2
10105,171,3516,2
10106,176,2515,2
10107,176,2817,2
10108,2054,2057,1
10109,1245,3288,1
10110,1245,1259,1
10111,1245,308,1
10112,1245,2982,1
10113,1245,287,1
10114,1245,2192,1
10115,1246,2636,1
10116,1246,1613,1
10117,1246,2689,1
10118,1246,3106,1
10119,1246,3670,1
10120,1246,1678,1
10121,1246,2232,1
10122,1246,258,1
10123,1246,24,1
10124,1246,379,1
10125,1246,2086,1
10126,1246,2433,1
10127,1246,2726,1
10128,1248,3203,1
10129,1248,2085,1
10130,1248,2941,1
10131,1248,1991,1
10132,1248,368,1
10133,1248,3023,1
10134,1248,419,1
10135,1248,2254,1
10136,1248,2799,1
10137,1248,2059,1
10138,1248,1606,1
10139,1248,3112,1
10140,1249,813,1
10141,1250,2810,2
10142,1251,3117,2
10143,1251,2233,2
10144,1252,1558,1
10145,1253,1259,2
10146,1253,287,2
10147,1427,2997,2
10148,810,1563,2
10149,810,364,2
10150,810,2203,2
10151,810,2216,2
10152,810,3254,2
10153,810,370,2
10154,810,129,2
10155,810,1558,2
10156,810,871,2
10157,810,1681,2
10158,810,273,2
10159,810,3281,2
10160,1256,1735,1
10161,1257,1719,2
10162,1257,3699,2
10163,1258,1888,1
10164,1258,3192,1
10165,1259,2411,1
10166,1259,3179,1
10167,1259,1849,1
10168,1259,3408,1
10169,1259,2846,1
10170,1259,2982,1
10171,1259,287,1
10172,1259,3668,1
10173,812,3532,1
10174,812,3465,1
10175,812,1825,1
10176,812,225,1
10177,1261,1713,2
10178,1261,791,2
10179,1261,1419,2
10180,1261,1373,2
10181,1261,3653,2
10182,1261,3376,2
10183,1261,2457,2
10184,1262,1898,2
10185,1262,380,2
10186,1262,2083,2
10187,1262,1918,2
10188,1262,2850,2
10189,1262,299,2
10190,1263,2056,1
10191,1263,1779,1
10192,1263,2509,1
10193,1264,2107,1
10194,1264,1589,1
10195,1265,2526,1
10196,1265,2754,1
10197,813,1454,2
10198,813,2050,2
10199,813,209,2
10200,813,3719,2
10201,813,1549,2
10202,813,2688,2
10203,813,1590,2
10204,813,3605,2
10205,310,3054,1
10206,310,1859,1
10207,310,2338,1
10208,310,1914,1
10209,310,2274,1
10210,310,3251,1
10211,310,238,1
10212,310,1511,1
10213,310,3326,1
10214,310,2783,1
10215,310,3537,1
10216,310,2179,1
10217,310,2733,1
10218,310,1596,1
10219,310,3671,1
10220,310,2564,1
10221,310,3038,1
10222,1268,3643,2
10223,1268,1274,2
10224,319,2912,2
10225,319,3552,2
10226,319,1450,2
10227,319,3494,2
10228,1271,1563,2
10229,1271,3057,2
10230,1271,3254,2
10231,1271,1558,2
10232,1271,871,2
10233,1271,273,2
10234,1272,2217,2
10235,1272,1602,2
10236,1272,3356,2
10237,1272,1965,2
10238,1272,2455,2
10239,1272,1939,2
10240,1272,3799,2
10241,1272,2462,2
10242,1272,2836,2
10243,1273,1734,2
10244,1273,3261,2
10245,1273,3244,2
10246,1273,1626,2
10247,1273,3535,2
10248,1274,304,1
10249,1274,3471,1
10250,1274,1377,1
10251,1275,2857,2
10252,1276,1956,1
10253,1276,262,1
10254,1276,3203,1
10255,1276,1326,1
10256,1276,2341,1
10257,1276,2241,1
10258,1276,2764,1
10259,1276,3247,1
10260,1277,2403,1
10261,1277,1743,1
10262,1277,3279,1
10263,1277,1917,1
10264,1277,1672,1
10265,1277,2742,1
10266,1277,2590,1
10267,1277,184,1
10268,1277,2539,1
10269,1277,2598,1
10270,1277,1288,1
10271,1277,2804,1
10272,1277,3224,1
10273,1277,3365,1
10274,1277,2573,1
10275,1277,1610,1
10276,1277,2328,1
10277,1278,2103,2
10278,1278,113,2
10279,1278,3542,2
10280,1278,3043,2
10281,3393,2711,2
10282,3393,2478,2
10283,1280,3299,2
10284,1281,1403,1
10285,1282,1843,1
10286,1282,2994,1
10287,1282,2040,1
10288,1282,2810,1
10289,1283,454,1
10290,1284,2263,1
10291,1284,1584,1
10292,1284,2640,1
10293,1284,3075,1
10294,1285,3586,1
10295,1286,2048,1
10296,1286,360,1
10297,428,3079,2
10298,1288,1672,1
10299,1288,2590,1
10300,1288,2804,1
10301,1288,2328,1
10302,1288,2539,1
10303,1288,3365,1
10304,1288,3279,1
10305,440,2773,1
10306,440,1873,1
10307,440,2225,1
10308,1290,146,2
10309,1291,3048,2
10310,1291,2209,2
10311,1291,3148,2
10312,1291,2057,2
10313,1291,2069,2
10314,1292,2384,1
10315,1292,2848,1
10316,1292,2521,1
10317,1292,2900,1
10318,1292,3420,1
10319,1292,2674,1
10320,1293,253,1
10321,1294,2439,2
10322,1294,2834,2
10323,2059,2103,1
10324,2059,419,1
10325,2059,113,1
10326,2059,1606,1
10327,2059,3542,1
10328,2059,2254,1
10329,1297,2363,2
10330,1297,1783,2
10331,1297,3395,2
10332,1297,1505,2
10333,1297,2657,2
10334,1297,3498,2
10335,1298,1423,1
10336,1299,303,1
10337,1299,2501,1
10338,1300,3011,2
10339,1301,825,2
10340,1301,1795,2
10341,1301,2974,2
10342,1301,214,2
10343,1301,2822,2
10344,1303,825,2
10345,1303,2784,2
10346,1304,195,2
10347,1306,3424,2
10348,1306,2507,2
10349,1306,1421,2
10350,1306,1953,2
10351,1306,3726,2
10352,1307,3519,2
10353,821,2279,1
10354,1309,1731,1
10355,1309,2516,1
10356,1309,2685,1
10357,1309,2505,1
10358,1310,389,1
10359,1311,3551,2
10360,1311,276,2
10361,2722,2503,2
10362,2722,3546,2
10363,2722,2091,2
10364,2722,2098,2
10365,2722,2720,2
10366,2722,2847,2
10367,2722,3091,2
10368,2722,1592,2
10369,2722,1778,2
10370,2722,1714,2
10371,2722,3432,2
