,show_id,link_to_id,name,community
10606,1380,1441,"Love, Lust or Run",19
10607,1380,3171,"Love, Lust or Run",19
10608,1380,2945,"Love, Lust or Run",19
10609,1380,3689,"Love, Lust or Run",19
10610,1380,3020,"Love, Lust or Run",19
10611,1380,3352,"Love, Lust or Run",19
10612,1380,2430,"Love, Lust or Run",19
10613,1380,2666,"Love, Lust or Run",19
10614,1380,1778,"Love, Lust or Run",19
10615,1380,356,"Love, Lust or Run",19
10616,1380,3735,"Love, Lust or Run",19
10617,1380,2448,"Love, Lust or Run",19
10618,1380,3678,"Love, Lust or Run",19
10619,1380,2321,"Love, Lust or Run",19
10620,1381,1964,จำอวดหน้าจอ,305
10621,1381,2212,จำอวดหน้าจอ,305
10622,1383,3264,The Crazy Ones,6
10623,1383,1958,The Crazy Ones,6
10624,1383,2400,The Crazy Ones,6
10625,1383,628,The Crazy Ones,6
10626,1384,352,Pittiplatsch,227
10627,1384,2155,Pittiplatsch,227
10628,1384,28,Pittiplatsch,227
10629,1384,2593,Pittiplatsch,227
10630,1384,323,Pittiplatsch,227
10631,1384,3439,Pittiplatsch,227
10632,1384,3317,Pittiplatsch,227
10633,1385,2817,Roy Donders RTL,126
10634,1386,2764,La Impostora,13
10635,1388,2273,CMT Hot 20 Countdown,62
10636,1388,2895,CMT Hot 20 Countdown,62
10637,1388,1976,CMT Hot 20 Countdown,62
10638,1388,213,CMT Hot 20 Countdown,62
10639,1388,1920,CMT Hot 20 Countdown,62
10640,1388,3585,CMT Hot 20 Countdown,62
10641,1389,1868,CNN Showbiz en Español,46
10642,1389,1767,CNN Showbiz en Español,46
10643,1389,3392,CNN Showbiz en Español,46
10644,1389,1500,CNN Showbiz en Español,46
10645,1389,2952,CNN Showbiz en Español,46
10646,1390,2988,Shark Tank,3
10647,1390,1945,Shark Tank,3
10648,1390,3185,Shark Tank,3
10649,1390,2342,Shark Tank,3
10650,1390,2738,Shark Tank,3
10651,1390,1683,Shark Tank,3
10652,1390,2184,Shark Tank,3
10653,1390,1981,Shark Tank,3
10654,1390,2543,Shark Tank,3
10655,1390,2089,Shark Tank,3
10656,1390,2219,Shark Tank,3
10657,1390,2350,Shark Tank,3
10658,1390,3338,Shark Tank,3
10659,1390,2694,Shark Tank,3
10660,1390,3588,Shark Tank,3
10661,1390,196,Shark Tank,3
10662,1390,3075,Shark Tank,3
10663,1390,2944,Shark Tank,3
10664,1390,2006,Shark Tank,3
10665,1390,3455,Shark Tank,3
10666,1390,2766,Shark Tank,3
10667,1390,1761,Shark Tank,3
10668,1390,2787,Shark Tank,3
10669,1390,3717,Shark Tank,3
10670,1390,2957,Shark Tank,3
10671,1390,3797,Shark Tank,3
10672,1390,2454,Shark Tank,3
10673,1390,2440,Shark Tank,3
10674,1390,2425,Shark Tank,3
10675,1390,199,Shark Tank,3
10676,1390,3116,Shark Tank,3
10677,1390,3487,Shark Tank,3
10678,1390,2857,Shark Tank,3
10679,1390,1960,Shark Tank,3
10680,1390,2740,Shark Tank,3
10681,1390,2659,Shark Tank,3
10682,1390,3796,Shark Tank,3
10683,1390,2450,Shark Tank,3
10684,1390,3379,Shark Tank,3
10685,1390,1485,Shark Tank,3
10686,1390,1544,Shark Tank,3
10687,2594,3435,MAURY,313
10688,2594,1431,MAURY,313
10689,1391,1560,The Fosters,24
10690,1391,3657,The Fosters,24
10691,1391,1602,The Fosters,24
10692,1391,3138,The Fosters,24
10693,1391,3289,The Fosters,24
10694,1391,3793,The Fosters,24
10695,1391,2455,The Fosters,24
10696,1391,2462,The Fosters,24
10697,1058,2072,軍官‧情人,56
10698,1395,3014,Maybrit Illner,48
10699,1395,2680,Maybrit Illner,48
10700,1395,1416,Maybrit Illner,48
10701,1395,2555,Maybrit Illner,48
10702,1396,2146,Boss Nails,181
10703,1396,38,Boss Nails,181
10704,1398,3519,A Fazenda,33
10705,1398,1594,A Fazenda,33
10706,1398,1768,A Fazenda,33
10707,1398,3568,A Fazenda,33
10708,1399,3759,"Naturally, Danny Seo",4
10709,1399,3757,"Naturally, Danny Seo",4
10710,1401,2474,Estás en Todas,47
10711,1401,3404,Estás en Todas,47
10712,1401,3478,Estás en Todas,47
10713,1401,2917,Estás en Todas,47
10714,1401,3417,Estás en Todas,47
10715,2665,193,Bachelor in Paradise,3
10716,2665,3176,Bachelor in Paradise,3
10717,1109,3727,Eurovisie Songfestival,57
10718,1109,2109,Eurovisie Songfestival,57
10719,1109,1808,Eurovisie Songfestival,57
10720,1109,1729,Eurovisie Songfestival,57
10721,1109,1418,Eurovisie Songfestival,57
10722,1109,3468,Eurovisie Songfestival,57
10723,1109,3076,Eurovisie Songfestival,57
10724,1403,1947,The Social,91
10725,1403,85,The Social,91
10726,1403,1468,The Social,91
10727,1403,3699,The Social,91
10728,1404,2535,Uncommon Sense Live,469
10729,696,300,الإتجاه المعاكس,109
10730,696,1968,الإتجاه المعاكس,109
10731,696,1758,الإتجاه المعاكس,109
10732,1405,1847,Extrem Schwer,50
10733,1405,771,Extrem Schwer,50
10734,1405,2654,Extrem Schwer,50
10735,1405,2190,Extrem Schwer,50
10736,1405,1720,Extrem Schwer,50
10737,1405,2013,Extrem Schwer,50
10738,1405,2851,Extrem Schwer,50
10739,1405,2551,Extrem Schwer,50
10740,1405,3652,Extrem Schwer,50
10741,1405,167,Extrem Schwer,50
10742,1405,3095,Extrem Schwer,50
10743,1405,3628,Extrem Schwer,50
10744,1405,3278,Extrem Schwer,50
10745,1405,3174,Extrem Schwer,50
10746,1137,2221,"Signed, Sealed, Delivered",192
10747,1137,1991,"Signed, Sealed, Delivered",192
10748,1137,309,"Signed, Sealed, Delivered",192
10749,3163,1643,Le Basket avec CANAL,188
10750,1407,1989,BET Gospel,53
10751,1407,1570,BET Gospel,53
10752,1407,3345,BET Gospel,53
10753,1407,2537,BET Gospel,53
10754,1407,1740,BET Gospel,53
10755,1407,2256,BET Gospel,53
10756,1407,1533,BET Gospel,53
10757,1408,1735,Everybody Loves Raymond,205
10758,1409,1943,Driven MBC,45
10759,1409,818,Driven MBC,45
10760,1409,1552,Driven MBC,45
10761,1409,3650,Driven MBC,45
10762,1409,1497,Driven MBC,45
10763,1409,2937,Driven MBC,45
10764,1409,2791,Driven MBC,45
10765,1409,1702,Driven MBC,45
10766,1409,3546,Driven MBC,45
10767,1409,357,Driven MBC,45
10768,1409,3032,Driven MBC,45
10769,1411,2316,The Tomorrow People,8
10770,1411,2289,The Tomorrow People,8
10771,1411,1839,The Tomorrow People,8
10772,1411,1838,The Tomorrow People,8
10773,1411,1477,The Tomorrow People,8
10774,1411,3214,The Tomorrow People,8
10775,1411,2211,The Tomorrow People,8
10776,1411,235,The Tomorrow People,8
10777,1411,1701,The Tomorrow People,8
10778,1411,1730,The Tomorrow People,8
10779,1412,217,Girlboss,2
10780,1412,3447,Girlboss,2
10781,1412,1494,Girlboss,2
10782,1412,2280,Girlboss,2
10783,1412,1621,Girlboss,2
10784,1412,1693,Girlboss,2
10785,1412,280,Girlboss,2
10786,1412,1921,Girlboss,2
10787,1412,2876,Girlboss,2
10788,1412,2879,Girlboss,2
10789,1412,2383,Girlboss,2
10790,1412,1660,Girlboss,2
10791,1412,3109,Girlboss,2
10792,1412,226,Girlboss,2
10793,1412,703,Girlboss,2
10794,1412,1540,Girlboss,2
10795,1412,3461,Girlboss,2
10796,1412,3711,Girlboss,2
10797,1412,1582,Girlboss,2
10798,1412,1583,Girlboss,2
10799,1412,185,Girlboss,2
10800,1412,1486,Girlboss,2
10801,1412,3373,Girlboss,2
10802,1412,173,Girlboss,2
10803,1412,3239,Girlboss,2
10804,1412,2741,Girlboss,2
10805,1412,236,Girlboss,2
10806,1412,2017,Girlboss,2
10807,1412,1969,Girlboss,2
10808,1412,2560,Girlboss,2
10809,1412,3443,Girlboss,2
10810,1413,2512,The Carbonaro Effect,90
10811,1413,3011,The Carbonaro Effect,90
10812,1413,2709,The Carbonaro Effect,90
10813,1413,2534,The Carbonaro Effect,90
10814,2081,3098,Velvet,290
10815,3415,2996,Gracepoint,2
10816,3415,2769,Gracepoint,2
10817,3415,3761,Gracepoint,2
10818,3415,1660,Gracepoint,2
10819,3415,1747,Gracepoint,2
10820,3415,1689,Gracepoint,2
10821,3415,1030,Gracepoint,2
10822,3415,3461,Gracepoint,2
10823,3415,1582,Gracepoint,2
10824,3415,2246,Gracepoint,2
10825,3415,185,Gracepoint,2
10826,3415,2092,Gracepoint,2
10827,3415,3109,Gracepoint,2
10828,3415,2017,Gracepoint,2
10829,3415,1967,Gracepoint,2
10830,3415,2389,Gracepoint,2
10831,1416,2680,WISO,48
10832,1416,1630,WISO,48
10833,1416,1805,WISO,48
10834,1416,2555,WISO,48
10835,1416,2549,WISO,48
10836,1416,1872,WISO,48
10837,1416,268,WISO,48
10838,1416,3014,WISO,48
10839,1416,3705,WISO,48
10840,1417,1460,Heroes,359
10841,1418,352,Eurovision Song Contest Deutschland,1
10842,1418,1671,Eurovision Song Contest Deutschland,1
10843,1418,366,Eurovision Song Contest Deutschland,1
10844,1418,1808,Eurovision Song Contest Deutschland,1
10845,1418,3534,Eurovision Song Contest Deutschland,1
10846,1418,3604,Eurovision Song Contest Deutschland,1
10847,1418,3423,Eurovision Song Contest Deutschland,1
10848,1418,3749,Eurovision Song Contest Deutschland,1
10849,1418,2581,Eurovision Song Contest Deutschland,1
10850,1418,1729,Eurovision Song Contest Deutschland,1
10851,1418,3371,Eurovision Song Contest Deutschland,1
10852,1418,2555,Eurovision Song Contest Deutschland,1
10853,3416,2246,The Gong Show,2
10854,1419,3376,The Amazing World of Gumball,52
10855,1419,2126,The Amazing World of Gumball,52
10856,1419,3653,The Amazing World of Gumball,52
10857,1419,3769,The Amazing World of Gumball,52
10858,3417,1940,De Vuelta al Barrio,47
10859,3417,3404,De Vuelta al Barrio,47
10860,3417,2474,De Vuelta al Barrio,47
10861,3417,2755,De Vuelta al Barrio,47
10862,3417,3478,De Vuelta al Barrio,47
10863,3417,2917,De Vuelta al Barrio,47
10864,3417,3071,De Vuelta al Barrio,47
10865,1421,2869,Sunrise,10
10866,1421,1516,Sunrise,10
10867,1421,3506,Sunrise,10
10868,1421,3610,Sunrise,10
10869,1421,2758,Sunrise,10
10870,1421,2088,Sunrise,10
10871,1421,2295,Sunrise,10
10872,1421,3595,Sunrise,10
10873,1421,3389,Sunrise,10
10874,1421,347,Sunrise,10
10875,1421,3718,Sunrise,10
10876,1421,1953,Sunrise,10
10877,1421,1954,Sunrise,10
10878,1421,3726,Sunrise,10
10879,1421,2559,Sunrise,10
10880,1421,3608,Sunrise,10
10881,1421,2507,Sunrise,10
10882,1421,2131,Sunrise,10
10883,1421,1906,Sunrise,10
10884,1422,3332,El Bienamado,57
10885,1422,3468,El Bienamado,57
10886,1423,1215,American Greed,296
10887,1423,3599,American Greed,296
10888,1424,1888,The Five,63
10889,1424,3192,The Five,63
10890,1425,156,BBC Panorama,29
10891,1425,3156,BBC Panorama,29
10892,1425,86,BBC Panorama,29
10893,1426,3077,Billions,173
10894,1943,2791,Arabs Got Talent,45
10895,1943,2120,Arabs Got Talent,45
10896,1943,2713,Arabs Got Talent,45
10897,1943,1497,Arabs Got Talent,45
10898,1943,357,Arabs Got Talent,45
10899,1943,1702,Arabs Got Talent,45
10900,3257,1675,Encantadia,269
10901,3257,1456,Encantadia,269
10902,1428,255,La Voz Colombia,340
10903,1428,148,La Voz Colombia,340
10904,1428,2027,La Voz Colombia,340
10905,1428,1632,La Voz Colombia,340
10906,1428,2776,La Voz Colombia,340
10907,1428,218,La Voz Colombia,340
10908,1428,2720,La Voz Colombia,340
10909,1429,1429,NRK Brennpunkt,481
10910,1429,3156,NRK Brennpunkt,481
10911,1430,2513,Takeshi's Castle Indonesia,44
10912,1430,3075,Takeshi's Castle Indonesia,44
10913,1430,2934,Takeshi's Castle Indonesia,44
10914,1431,1946,Togetherness,313
10915,1431,3435,Togetherness,313
10916,1431,3432,Togetherness,313
10917,1432,3143,Keeping Up With The Kardashians on E!,339
10918,1432,1494,Keeping Up With The Kardashians on E!,339
10919,1432,3075,Keeping Up With The Kardashians on E!,339
10920,1433,2141,UNDERBELLY,23
10921,1433,2167,UNDERBELLY,23
10922,1433,194,UNDERBELLY,23
10923,1433,3062,UNDERBELLY,23
10924,1433,299,UNDERBELLY,23
10925,1433,3411,UNDERBELLY,23
10926,1433,3515,UNDERBELLY,23
10927,1433,2227,UNDERBELLY,23
10928,2828,2395,Bill Green's Maine,244
10929,2828,3384,Bill Green's Maine,244
10930,2828,1778,Bill Green's Maine,244
10931,2577,2968,ITV News West Country,77
10932,2577,3388,ITV News West Country,77
10933,2577,2245,ITV News West Country,77
10934,2577,207,ITV News West Country,77
10935,2577,1653,ITV News West Country,77
10936,1435,1479,South 2 North - Al Jazeera,30
10937,1318,2057,Biyahe ni Drew,51
10938,1318,2209,Biyahe ni Drew,51
10939,1437,1890,Lunkerville,207
10940,1437,385,Lunkerville,207
10941,1437,3759,Lunkerville,207
10942,1330,2913,愛上哥們 Bromance,56
10943,1330,369,愛上哥們 Bromance,56
10944,1330,2072,愛上哥們 Bromance,56
10945,1439,1933,Selfie - Le cose cambiano,69
10946,1439,1461,Selfie - Le cose cambiano,69
10947,1439,938,Selfie - Le cose cambiano,69
10948,1343,3614,Perspectivas Cono Sur,154
10949,1441,2811,Kate Plus 8,19
10950,1441,3655,Kate Plus 8,19
10951,1441,3678,Kate Plus 8,19
10952,1441,2945,Kate Plus 8,19
10953,1441,3689,Kate Plus 8,19
10954,1441,3020,Kate Plus 8,19
10955,1441,3352,Kate Plus 8,19
10956,1441,1882,Kate Plus 8,19
10957,1441,2430,Kate Plus 8,19
10958,1441,1778,Kate Plus 8,19
10959,1441,356,Kate Plus 8,19
10960,1441,3735,Kate Plus 8,19
10961,1441,2448,Kate Plus 8,19
10962,1441,3171,Kate Plus 8,19
10963,1441,2321,Kate Plus 8,19
10964,1442,3653,Johnny Test,52
10965,1442,3376,Johnny Test,52
10966,1457,2478,MasterChef UK,215
10967,1457,2434,MasterChef UK,215
10968,1457,3397,MasterChef UK,215
10969,2742,2573,La que se Avecina,26
10970,2742,1672,La que se Avecina,26
10971,2742,3279,La que se Avecina,26
10972,2742,2590,La que se Avecina,26
10973,2742,3365,La que se Avecina,26
10974,2742,2804,La que se Avecina,26
10975,2742,2403,La que se Avecina,26
10976,2742,2539,La que se Avecina,26
10977,2742,1610,La que se Avecina,26
10978,2742,2328,La que se Avecina,26
10979,1445,2502,Punkt 12,27
10980,1445,2976,Punkt 12,27
10981,1445,2110,Punkt 12,27
10982,1445,1818,Punkt 12,27
10983,1445,2595,Punkt 12,27
10984,1445,269,Punkt 12,27
10985,1446,217,Ellen's Game of Games,2
10986,1446,3447,Ellen's Game of Games,2
10987,1446,1494,Ellen's Game of Games,2
10988,1446,1621,Ellen's Game of Games,2
10989,1446,1693,Ellen's Game of Games,2
10990,1446,280,Ellen's Game of Games,2
10991,1446,1921,Ellen's Game of Games,2
10992,1446,2876,Ellen's Game of Games,2
10993,1446,2879,Ellen's Game of Games,2
10994,1446,2383,Ellen's Game of Games,2
10995,1446,1660,Ellen's Game of Games,2
10996,1446,3109,Ellen's Game of Games,2
10997,1446,226,Ellen's Game of Games,2
10998,1446,236,Ellen's Game of Games,2
10999,1446,703,Ellen's Game of Games,2
11000,1446,1540,Ellen's Game of Games,2
11001,1446,3461,Ellen's Game of Games,2
11002,1446,3711,Ellen's Game of Games,2
11003,1446,1582,Ellen's Game of Games,2
11004,1446,1583,Ellen's Game of Games,2
11005,1446,185,Ellen's Game of Games,2
11006,1446,1486,Ellen's Game of Games,2
11007,1446,3373,Ellen's Game of Games,2
11008,1446,173,Ellen's Game of Games,2
11009,1446,3239,Ellen's Game of Games,2
11010,1446,2741,Ellen's Game of Games,2
11011,1446,2771,Ellen's Game of Games,2
11012,1446,2452,Ellen's Game of Games,2
11013,1446,2017,Ellen's Game of Games,2
11014,1446,1969,Ellen's Game of Games,2
11015,1446,2560,Ellen's Game of Games,2
11016,1446,3443,Ellen's Game of Games,2
11017,1447,352,Shaun Das Schaf,1
11018,3420,170,Bad Ink on A&E,9
11019,3420,2384,Bad Ink on A&E,9
11020,3420,2848,Bad Ink on A&E,9
11021,3420,2521,Bad Ink on A&E,9
11022,3420,2900,Bad Ink on A&E,9
11023,3420,3260,Bad Ink on A&E,9
11024,3420,3038,Bad Ink on A&E,9
11025,3420,330,Bad Ink on A&E,9
11026,2744,1247,Café Com Jornal,143
11027,2744,3225,Café Com Jornal,143
11028,2744,312,Café Com Jornal,143
11029,2744,1894,Café Com Jornal,143
11030,2744,339,Café Com Jornal,143
11031,2088,3718,7plus,10
11032,2088,2758,7plus,10
11033,2088,2131,7plus,10
11034,2088,1530,7plus,10
11035,2088,1954,7plus,10
11036,1459,2753,La Red Caracol,295
11037,1459,255,La Red Caracol,295
11038,1453,2544,Bruce Mitchell,16
11039,1453,170,Bruce Mitchell,16
11040,1453,2752,Bruce Mitchell,16
11041,1453,769,Bruce Mitchell,16
11042,1453,2783,Bruce Mitchell,16
11043,1453,2898,Bruce Mitchell,16
11044,1453,1324,Bruce Mitchell,16
11045,1453,3706,Bruce Mitchell,16
11046,1454,2050,The Last Word With Lawrence O'Donnell,31
11047,1454,209,The Last Word With Lawrence O'Donnell,31
11048,1454,3719,The Last Word With Lawrence O'Donnell,31
11049,1454,1590,The Last Word With Lawrence O'Donnell,31
11050,1454,2688,The Last Word With Lawrence O'Donnell,31
11051,1454,3605,The Last Word With Lawrence O'Donnell,31
11052,1455,218,The Voice van Vlaanderen,263
11053,1456,3041,Mulawin VS Ravena,269
11054,1443,2196,Científicos Industria Argentina,72
11055,1443,3182,Científicos Industria Argentina,72
11056,1443,3090,Científicos Industria Argentina,72
11057,1443,1948,Científicos Industria Argentina,72
11058,2951,1523,East Los High,110
11059,2951,1197,East Los High,110
11060,2951,3488,East Los High,110
11061,2951,3780,East Los High,110
11062,2951,1772,East Los High,110
11063,2951,1005,East Los High,110
11064,1452,2225,Żony Hollywood,17
11065,1452,1501,Żony Hollywood,17
11066,1452,2115,Żony Hollywood,17
11067,1452,324,Żony Hollywood,17
11068,1460,3011,Constantine,359
11069,1461,648,7 Estrellas,69
11070,1461,1933,7 Estrellas,69
11071,1461,3620,7 Estrellas,69
11072,1461,938,7 Estrellas,69
11073,1462,2513,Chopped Canada,44
11074,1462,3069,Chopped Canada,44
11075,1462,3007,Chopped Canada,44
11076,1463,3282,Vida Dura,164
11077,1464,3059,D6bels - RTBF,151
11078,1465,237,Mein Bester Feind,8
11079,1465,1477,Mein Bester Feind,8
11080,1465,3452,Mein Bester Feind,8
11081,1465,2145,Mein Bester Feind,8
11082,1465,2211,Mein Bester Feind,8
11083,1465,3070,Mein Bester Feind,8
11084,1465,1907,Mein Bester Feind,8
11085,1465,2289,Mein Bester Feind,8
11086,1465,1613,Mein Bester Feind,8
11087,1465,1932,Mein Bester Feind,8
11088,1465,154,Mein Bester Feind,8
11089,1465,1701,Mein Bester Feind,8
11090,1465,2169,Mein Bester Feind,8
11091,1465,3214,Mein Bester Feind,8
11092,1465,3541,Mein Bester Feind,8
11093,1465,106,Mein Bester Feind,8
11094,1465,2316,Mein Bester Feind,8
11095,1465,363,Mein Bester Feind,8
11096,1465,1838,Mein Bester Feind,8
11097,1465,1839,Mein Bester Feind,8
11098,1465,3795,Mein Bester Feind,8
11099,1465,3293,Mein Bester Feind,8
11100,1465,3623,Mein Bester Feind,8
11101,1465,1484,Mein Bester Feind,8
11102,1465,1904,Mein Bester Feind,8
11103,1465,235,Mein Bester Feind,8
11104,1465,1730,Mein Bester Feind,8
11105,3424,3389,Queensland Weekender,10
11106,3424,3506,Queensland Weekender,10
11107,3424,1088,Queensland Weekender,10
11108,1467,3455,Inside MMA,3
11109,1468,3699,Don't Tell The Bride,91
11110,1468,2536,Don't Tell The Bride,91
11111,1469,2765,ARD-Buffet,1
11112,1469,1669,ARD-Buffet,1
11113,1469,2561,ARD-Buffet,1
11114,1469,2732,ARD-Buffet,1
11115,1469,1105,ARD-Buffet,1
11116,1469,273,ARD-Buffet,1
11117,1469,3037,ARD-Buffet,1
11118,1469,3226,ARD-Buffet,1
11119,1469,2864,ARD-Buffet,1
11120,1470,9,The Cafe,72
11121,1470,297,The Cafe,72
11122,1471,2323,El Club de la Mañana - RTS,21
11123,1471,1738,El Club de la Mañana - RTS,21
11124,1471,1475,El Club de la Mañana - RTS,21
11125,1471,2730,El Club de la Mañana - RTS,21
11126,1472,1732,Jornal da EPTV e Bom Dia Cidade - Sul de Minas,122
11127,1472,1619,Jornal da EPTV e Bom Dia Cidade - Sul de Minas,122
11128,1472,1902,Jornal da EPTV e Bom Dia Cidade - Sul de Minas,122
11129,1472,1588,Jornal da EPTV e Bom Dia Cidade - Sul de Minas,122
11130,1472,3335,Jornal da EPTV e Bom Dia Cidade - Sul de Minas,122
11131,1472,1864,Jornal da EPTV e Bom Dia Cidade - Sul de Minas,122
11132,1474,3759,Red Bull Signature Series,11
11133,1474,1991,Red Bull Signature Series,11
11134,1474,3203,Red Bull Signature Series,11
11135,1475,1896,Esport Club,21
11136,1475,1738,Esport Club,21
11137,1475,2730,Esport Club,21
11138,1477,237,Hart of Dixie,8
11139,1477,2145,Hart of Dixie,8
11140,1477,2211,Hart of Dixie,8
11141,1477,2289,Hart of Dixie,8
11142,1477,245,Hart of Dixie,8
11143,1477,1701,Hart of Dixie,8
11144,1477,144,Hart of Dixie,8
11145,1477,3214,Hart of Dixie,8
11146,1477,3521,Hart of Dixie,8
11147,1477,3541,Hart of Dixie,8
11148,1477,3724,Hart of Dixie,8
11149,1477,2316,Hart of Dixie,8
11150,1477,1838,Hart of Dixie,8
11151,1477,1839,Hart of Dixie,8
11152,1477,235,Hart of Dixie,8
11153,1477,1730,Hart of Dixie,8
11154,1478,3721,CTV Question Period,13
11155,1480,2011,ESPN Boxeo,21
11156,1480,3518,ESPN Boxeo,21
11157,1481,1980,The Pacific,15
11158,1481,360,The Pacific,15
11159,1481,2164,The Pacific,15
11160,1481,2409,The Pacific,15
11161,1482,2811,Celebrity Taste Makers,310
11162,1482,2843,Celebrity Taste Makers,310
11163,1482,3435,Celebrity Taste Makers,310
11164,1482,2857,Celebrity Taste Makers,310
11165,1482,1714,Celebrity Taste Makers,310
11166,1482,1076,Celebrity Taste Makers,310
11167,1483,3708,StarStruck GMA,249
11168,1483,1675,StarStruck GMA,249
11169,1484,245,DC's Legends of Tomorrow,8
11170,1484,3521,DC's Legends of Tomorrow,8
11171,1484,3724,DC's Legends of Tomorrow,8
11172,1484,235,DC's Legends of Tomorrow,8
11173,1485,1945,WWE Superstars,3
11174,1485,3185,WWE Superstars,3
11175,1485,2184,WWE Superstars,3
11176,1485,3455,WWE Superstars,3
11177,1485,2543,WWE Superstars,3
11178,1485,2766,WWE Superstars,3
11179,1485,2350,WWE Superstars,3
11180,1485,3338,WWE Superstars,3
11181,1485,2694,WWE Superstars,3
11182,1485,3075,WWE Superstars,3
11183,1485,2006,WWE Superstars,3
11184,1485,1761,WWE Superstars,3
11185,1485,2787,WWE Superstars,3
11186,1485,2440,WWE Superstars,3
11187,1485,3116,WWE Superstars,3
11188,1485,3487,WWE Superstars,3
11189,1485,2740,WWE Superstars,3
11190,1485,2659,WWE Superstars,3
11191,1485,199,WWE Superstars,3
11192,1486,217,The Resident,2
11193,1486,3447,The Resident,2
11194,1486,1494,The Resident,2
11195,1486,2280,The Resident,2
11196,1486,1621,The Resident,2
11197,1486,1693,The Resident,2
11198,1486,280,The Resident,2
11199,1486,1921,The Resident,2
11200,1486,2876,The Resident,2
11201,1486,2932,The Resident,2
11202,1486,2879,The Resident,2
11203,1486,2383,The Resident,2
11204,1486,1660,The Resident,2
11205,1486,3109,The Resident,2
11206,1486,226,The Resident,2
11207,1486,236,The Resident,2
11208,1486,703,The Resident,2
11209,1486,3012,The Resident,2
11210,1486,1540,The Resident,2
11211,1486,3461,The Resident,2
11212,1486,3711,The Resident,2
11213,1486,1582,The Resident,2
11214,1486,1583,The Resident,2
11215,1486,2896,The Resident,2
11216,1486,185,The Resident,2
11217,1486,1774,The Resident,2
11218,1486,3373,The Resident,2
11219,1486,173,The Resident,2
11220,1486,3239,The Resident,2
11221,1486,2741,The Resident,2
11222,1486,2771,The Resident,2
11223,1486,2452,The Resident,2
11224,1486,2017,The Resident,2
11225,1486,1969,The Resident,2
11226,1486,2560,The Resident,2
11227,1486,3443,The Resident,2
11228,1487,2826,Thicker Than Water,7
11229,1487,2975,Thicker Than Water,7
11230,1487,3087,Thicker Than Water,7
11231,1487,3197,Thicker Than Water,7
11232,1487,3344,Thicker Than Water,7
11233,1487,253,Thicker Than Water,7
11234,1487,354,Thicker Than Water,7
11235,1487,38,Thicker Than Water,7
11236,1487,3084,Thicker Than Water,7
11237,1488,2397,Criminal Minds: Beyond Borders,84
11238,1488,3060,Criminal Minds: Beyond Borders,84
11239,1488,2465,Criminal Minds: Beyond Borders,84
11240,1489,637,Big Brother: Over The Top,12
11241,3427,364,"RJTV, Bom Dia Rio e G1 Rio",66
11242,3427,2475,"RJTV, Bom Dia Rio e G1 Rio",66
11243,3427,2603,"RJTV, Bom Dia Rio e G1 Rio",66
11244,3427,1619,"RJTV, Bom Dia Rio e G1 Rio",66
11245,3427,1987,"RJTV, Bom Dia Rio e G1 Rio",66
11246,3427,3144,"RJTV, Bom Dia Rio e G1 Rio",66
11247,3427,1674,"RJTV, Bom Dia Rio e G1 Rio",66
11248,3427,1864,"RJTV, Bom Dia Rio e G1 Rio",66
11249,1490,3109,Family Guy UK,2
11250,1491,3134,The Voice ישראל,105
11251,1491,3584,The Voice ישראל,105
11252,1491,1528,The Voice ישראל,105
11253,1491,218,The Voice ישראל,105
11254,1491,2720,The Voice ישראל,105
11255,1493,1709,ESPN Capitales del Fútbol,96
11256,1493,3518,ESPN Capitales del Fútbol,96
11257,1494,217,FOX Teen Choice Awards,2
11258,1494,3447,FOX Teen Choice Awards,2
11259,1494,2280,FOX Teen Choice Awards,2
11260,1494,2203,FOX Teen Choice Awards,2
11261,1494,1621,FOX Teen Choice Awards,2
11262,1494,1693,FOX Teen Choice Awards,2
11263,1494,1921,FOX Teen Choice Awards,2
11264,1494,2932,FOX Teen Choice Awards,2
11265,1494,2879,FOX Teen Choice Awards,2
11266,1494,2383,FOX Teen Choice Awards,2
11267,1494,1660,FOX Teen Choice Awards,2
11268,1494,3109,FOX Teen Choice Awards,2
11269,1494,226,FOX Teen Choice Awards,2
11270,1494,236,FOX Teen Choice Awards,2
11271,1494,703,FOX Teen Choice Awards,2
11272,1494,3012,FOX Teen Choice Awards,2
11273,1494,1540,FOX Teen Choice Awards,2
11274,1494,3470,FOX Teen Choice Awards,2
11275,1494,3461,FOX Teen Choice Awards,2
11276,1494,3711,FOX Teen Choice Awards,2
11277,1494,170,FOX Teen Choice Awards,2
11278,1494,1582,FOX Teen Choice Awards,2
11279,1494,1583,FOX Teen Choice Awards,2
11280,1494,2896,FOX Teen Choice Awards,2
11281,1494,185,FOX Teen Choice Awards,2
11282,1494,1774,FOX Teen Choice Awards,2
11283,1494,3373,FOX Teen Choice Awards,2
11284,1494,3239,FOX Teen Choice Awards,2
11285,1494,173,FOX Teen Choice Awards,2
11286,1494,2808,FOX Teen Choice Awards,2
11287,1494,2741,FOX Teen Choice Awards,2
11288,1494,2771,FOX Teen Choice Awards,2
11289,1494,2452,FOX Teen Choice Awards,2
11290,1494,2017,FOX Teen Choice Awards,2
11291,1494,1969,FOX Teen Choice Awards,2
11292,1494,2560,FOX Teen Choice Awards,2
11293,1494,280,FOX Teen Choice Awards,2
11294,1494,3443,FOX Teen Choice Awards,2
11295,1494,1728,FOX Teen Choice Awards,2
